epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
89,269,,,,,,,0.3728490173816681,0.555071234703064,0.30810409784317017
89,269,,,,0.10832008719444275,0.1410534381866455,0.01996997557580471,,,
90,272,,,,,,,0.35577264428138733,0.5407528877258301,0.29241371154785156
90,272,,,,0.10663776844739914,0.13614757359027863,0.0188100878149271,,,
91,275,,,,,,,0.34303173422813416,0.5338373780250549,0.2849823236465454
91,275,,,,0.1102161630988121,0.13780660927295685,0.01918771304190159,,,
92,278,,,,,,,0.34122568368911743,0.5325774550437927,0.28363874554634094
92,278,,,,0.11328481137752533,0.13900041580200195,0.019553614780306816,,,
93,281,,,,,,,0.35784441232681274,0.5356492400169373,0.28692013025283813
93,281,,,,0.11207626014947891,0.13753275573253632,0.019458936527371407,,,
94,284,,,,,,,0.3639032542705536,0.5368419885635376,0.2881993353366852
94,284,,,,0.11129752546548843,0.13933278620243073,0.01946963556110859,,,
95,287,,,,,,,0.3436517119407654,0.5321360230445862,0.283168762922287
95,287,,,,0.09541565924882889,0.12212023138999939,0.015124793164432049,,,
96,290,,,,,,,0.3495709300041199,0.5254857540130615,0.27613526582717896
96,290,,,,0.11170439422130585,0.144398033618927,0.021368101239204407,,,
97,293,,,,,,,0.3597621023654938,0.5299398303031921,0.28083622455596924
97,293,,,,0.10099335759878159,0.1260719895362854,0.016085611656308174,,,
98,296,,,,,,,0.3401254713535309,0.5225927233695984,0.27310317754745483
98,296,,,,0.10629765689373016,0.12947139143943787,0.017073091119527817,,,
99,299,,,,,,,0.3506762981414795,0.5256361365318298,0.2762933671474457
99,299,,,,0.10030712187290192,0.12200067937374115,0.015021704137325287,,,
100,300,0.35072579979896545,0.6265749931335449,0.39259621500968933,,,,,,
