epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,0,,,,,,,2.2569451332092285,2.467256784439087,6.087355613708496
0,0,,,,2.395915985107422,2.4760243892669678,6.130696773529053,,,
1,1,,,,,,,2.2332444190979004,2.439633846282959,5.951812744140625
1,1,,,,2.363028049468994,2.444139242172241,5.973816871643066,,,
2,2,2.2019639015197754,2.3339622020721436,5.4473795890808105,,,,,,
