epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,0,,,,,,,2.2450404167175293,2.468174934387207,6.091887474060059
0,0,,,,2.3651180267333984,2.445704698562622,5.981472015380859,,,
1,1,,,,,,,2.241088628768921,2.4638071060180664,6.070344924926758
1,1,,,,2.3598711490631104,2.4406239986419678,5.956645965576172,,,
2,2,2.2185158729553223,2.3476974964141846,5.511683464050293,,,,,,
