epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,7,,,,,,,1.8419220447540283,1.9611492156982422,3.864875316619873
0,7,,,,2.1705636978149414,2.248706340789795,5.103668212890625,,,
1,15,,,,,,,0.6675704717636108,0.8444592356681824,0.7809605598449707
1,15,,,,1.2155941724777222,1.3634669780731201,2.112853527069092,,,
2,23,,,,,,,0.6735177040100098,0.8489826917648315,0.7719005346298218
2,23,,,,0.7054048180580139,0.885720431804657,0.9609269499778748,,,
3,31,,,,,,,0.5167876482009888,0.6647387742996216,0.5174750089645386
3,31,,,,0.5806061625480652,0.7471383213996887,0.6674493551254272,,,
4,39,,,,,,,0.48868122696876526,0.6081677675247192,0.44435548782348633
4,39,,,,0.5348822474479675,0.7047727704048157,0.5679824948310852,,,
5,47,,,,,,,0.5138038396835327,0.63133704662323,0.45897403359413147
5,47,,,,0.4715927243232727,0.6157606840133667,0.41405194997787476,,,
6,55,,,,,,,0.47303691506385803,0.5687340497970581,0.396197646856308
6,55,,,,0.4480736553668976,0.5503338575363159,0.3574333190917969,,,
7,63,,,,,,,0.4825313687324524,0.5933198928833008,0.41241568326950073
7,63,,,,0.4253750145435333,0.5028584003448486,0.2843934893608093,,,
8,71,,,,,,,0.4245688021183014,0.5263810157775879,0.35473766922950745
8,71,,,,0.3772346079349518,0.48334071040153503,0.25413772463798523,,,
9,79,,,,,,,0.5872379541397095,0.7034902572631836,0.5261898636817932
9,79,,,,0.3678073585033417,0.4665946364402771,0.24094435572624207,,,
10,87,,,,,,,0.3657304346561432,0.47077956795692444,0.30234915018081665
10,87,,,,0.41687917709350586,0.5038049817085266,0.29328304529190063,,,
11,95,,,,,,,0.5187357664108276,0.6246765851974487,0.4257252812385559
11,95,,,,0.40513885021209717,0.5144065022468567,0.2961786985397339,,,
12,103,,,,,,,0.3593596816062927,0.4495571255683899,0.26584404706954956
12,103,,,,0.34020015597343445,0.43706974387168884,0.20618809759616852,,,
13,111,,,,,,,0.4891897141933441,0.5826493501663208,0.364929735660553
13,111,,,,0.3388725221157074,0.44940462708473206,0.21421091258525848,,,
14,119,,,,,,,0.4526556134223938,0.5398971438407898,0.3132894039154053
14,119,,,,0.33907127380371094,0.4387284815311432,0.2210390716791153,,,
15,127,,,,,,,0.3232910633087158,0.40169820189476013,0.19144216179847717
15,127,,,,0.3390975594520569,0.4268627464771271,0.19213441014289856,,,
16,135,,,,,,,0.32520541548728943,0.40267419815063477,0.1795596331357956
16,135,,,,0.29773232340812683,0.38311779499053955,0.16068822145462036,,,
17,143,,,,,,,0.4366327226161957,0.4979817867279053,0.2539765238761902
17,143,,,,0.29140159487724304,0.3603683412075043,0.16084961593151093,,,
18,151,,,,,,,0.28111696243286133,0.33442503213882446,0.11519075930118561
18,151,,,,0.2891688644886017,0.3629520833492279,0.14368745684623718,,,
19,159,,,,,,,0.273028165102005,0.3337637484073639,0.11489639431238174
19,159,,,,0.26650336384773254,0.34097570180892944,0.1239219605922699,,,
20,160,0.37351998686790466,0.412313312292099,0.18134725093841553,,,,,,
