epoch,step,test_MAE,test_RMSE,test_Total_Loss,train_MAE,train_RMSE,train_Total_Loss,val_MAE,val_RMSE,val_Total_Loss
0,0,,,,,,,8.727307319641113,11.662188529968262,136.0066375732422
0,0,,,,15.137067794799805,18.486278533935547,341.74249267578125,,,
1,1,,,,,,,8.57496166229248,11.425674438476562,130.54603576660156
1,1,,,,14.800869941711426,18.02412986755371,324.8692626953125,,,
2,2,9.321168899536133,10.690048217773438,114.2771224975586,,,,,,
