0.003
1.571
3.220
0.218
0.009
2.025
0.197
0.322
3.863
1.039
2.443
0.957
0.048
2.189
0.015
2.238
0.024
0.075
0.177
3.560
0.015
0.082
1.545
0.981
0.018
0.516
0.057
0.942
0.166
0.834
0.028
0.066
1.885
2.923
2.102
0.045
0.016
0.528
0.035
1.050
2.627
2.246
2.098
0.110
0.041
4.233
0.001
0.225
0.000
2.938
0.003
0.003
0.009
0.003
4.557
0.031
1.050
0.002
0.052
1.707
1.684
0.016
3.219
0.085
3.636
0.022
0.050
0.027
0.079
2.895
0.757
0.997
0.161
2.252
0.398
1.411
0.008
0.063
4.776
0.521
0.000
0.732
0.018
2.629
0.115
0.096
0.293
2.256
0.000
0.963
2.753
0.013
3.794
1.861
0.727
1.314
3.664
0.767
0.029
0.000
0.766
1.244
1.404
2.179
2.063
1.592
0.179
1.074
0.024
0.021
0.034
3.787
0.737
0.027
1.300
1.463
3.771
0.442
0.092
1.436
1.701
0.010
1.664
0.033
0.042
0.052
0.001
3.936
1.160
1.314
2.315
1.252
0.055
0.193
0.014
0.001
1.197
0.011
0.065
2.236
0.432
1.856
0.006
1.701
0.723
0.015
0.205
3.606
0.039
0.074
0.034
3.701
0.793
0.001
3.257
0.002
0.322
2.415
0.632
0.979
0.043
0.255
0.012
1.102
0.000
0.179
0.011
0.115
1.876
2.100
2.213
0.008
0.108
0.265
0.007
0.033
0.131
1.637
1.008
0.000
1.671
2.290
1.956
2.773
0.002
0.025
1.342
0.006
0.205
0.028
1.827
0.040
3.618
0.221
0.031
3.724
0.004
0.017
1.973
0.001
1.868
3.678
2.890
0.035
2.108
2.431
0.013
1.072
3.296
0.023
0.009
0.215
0.083
0.025
0.398
0.236
0.006
0.013
0.204
3.721
0.009
0.031
0.068
0.002
0.068
2.366
0.304
1.277
0.001
0.282
0.054
0.012
0.499
0.002
0.045
0.022
0.008
0.387
0.024
0.010
1.810
0.004
0.013
2.169
0.029
1.026
2.551
0.797
0.000
1.475
0.829
0.047
0.166
2.365
0.035
0.200
0.001
4.428
1.145
0.000
1.301
0.011
2.264
2.634
1.490
0.435
0.052
0.703
0.051
0.120
2.237
0.011
0.027
2.350
0.009
0.055
0.009
1.908
0.034
0.066
1.270
1.297
1.579
0.247
0.003
1.441
3.609
0.117
0.608
0.200
0.038
0.046
0.194
1.209
1.869
0.135
2.037
1.225
2.326
0.908
0.075
0.002
0.093
0.333
0.180
1.046
0.434
1.627
0.003
0.487
0.055
0.030
0.084
1.362
2.112
1.717
1.401
0.357
0.966
0.004
0.993
4.142
0.948
0.520
0.260
0.566
1.871
0.014
3.468
0.014
2.693
0.096
1.340
0.114
0.004
0.084
0.017
0.011
1.006
0.028
0.107
1.682
0.016
0.166
0.003
0.123
0.440
0.613
0.016
2.219
1.536
1.644
1.238
0.003
3.729
0.021
2.110
2.600
0.040
1.017
0.306
2.426
1.341
0.018
0.628
3.861
0.110
1.480
0.941
1.006
2.837
0.004
0.073
0.555
0.014
3.574
0.001
2.562
1.770
2.779
3.606
1.379
0.070
3.527
1.178
0.136
0.687
1.133
0.008
0.008
0.022
0.659
1.238
1.036
0.012
0.497
0.012
0.061
0.019
0.024
2.148
3.256
0.026
3.113
0.228
0.835
0.010
3.143
3.065
0.006
0.014
0.066
0.205
1.662
0.227
1.750
0.051
3.566
0.393
0.441
0.639
0.487
0.006
0.008
0.021
0.038
0.015
1.103
1.049
1.555
1.483
0.051
0.006
0.039
3.289
2.618
0.003
0.000
1.663
0.283
0.170
1.362
1.059
1.822
0.512
0.334
2.203
2.085
2.512
0.015
3.507
0.008
0.092
0.055
3.860
0.000
1.092
0.135
0.006
0.004
0.669
2.559
0.039
1.195
0.001
1.258
2.621
0.007
0.001
0.123
0.049
0.014
0.008
2.028
0.572
0.253
4.512
0.060
0.001
3.224
0.009
0.039
1.509
3.728
1.032
2.819
3.546
0.067
0.348
0.031
0.168
1.965
2.137
2.794
2.507
0.165
0.241
0.021
1.162
0.490
1.049
0.386
1.225
0.050
0.016
1.919
0.053
0.767
0.564
0.756
0.492
2.127
3.375
0.028
0.976
0.057
3.066
0.468
1.180
0.011
1.964
0.058
1.253
0.102
0.028
0.187
0.017
0.017
0.011
0.003
0.019
0.074
1.070
2.173
0.175
0.289
0.033
0.028
0.172
4.467
0.475
0.001
0.049
1.553
1.169
0.965
0.032
0.537
0.002
0.001
1.452
2.236
0.170
2.050
1.176
0.007
0.068
0.472
0.699
0.013
1.649
2.389
0.005
0.076
0.000
1.292
4.277
0.892
0.029
1.904
0.345
3.950
0.013
0.044
1.554
0.067
2.004
0.506
0.172
0.011
0.111
0.038
0.205
2.661
0.092
0.010
0.215
0.273
3.116
2.160
0.182
2.217
0.705
1.083
0.463
4.326
1.125
2.802
0.012
0.014
0.110
0.070
3.845
0.000
0.027
2.190
0.008
0.001
1.394
0.236
0.029
0.213
0.008
0.300
0.595
2.520
1.429
3.864
1.489
1.034
0.013
3.147
0.364
1.018
0.016
0.406
0.174
1.480
2.074
3.644
0.192
2.641
1.821
0.026
0.041
0.043
0.233
0.029
3.800
1.199
0.185
4.381
0.075
1.296
0.009
0.003
0.570
0.190
1.714
0.011
0.012
0.020
0.000
0.020
0.877
0.403
0.048
0.011
0.028
0.020
3.564
1.243
0.009
0.004
2.111
2.120
2.118
3.478
3.887
0.024
2.104
3.305
0.155
0.013
0.043
0.017
4.604
0.009
3.028
0.049
0.618
0.087
1.482
0.601
0.008
2.869
0.862
2.317
0.010
0.051
3.615
0.059
0.000
0.200
0.140
3.520
0.280
2.657
1.775
1.411
4.578
0.085
1.797
1.862
1.019
0.066
0.244
2.213
0.149
1.922
1.054
1.370
0.157
0.171
0.005
0.002
0.116
2.216
0.006
0.019
0.062
1.549
0.558
0.030
0.985
0.000
0.000
0.044
2.063
0.002
0.303
0.070
0.576
3.876
0.009
0.013
0.020
0.452
0.503
0.056
1.654
0.048
2.559
0.774
3.990
0.349
0.011
0.016
0.986
1.613
0.025
1.259
0.019
0.020
0.012
0.012
0.001
0.001
3.780
0.010
0.011
0.046
0.257
0.174
0.685
0.089
1.013
1.087
2.001
0.151
0.049
0.846
2.262
0.051
0.057
0.022
3.354
4.663
1.358
0.052
1.593
0.032
0.002
0.010
0.009
0.362
0.060
0.019
3.204
2.361
0.346
0.692
2.283
1.744
1.379
3.818
2.183
0.021
3.503
0.011
3.245
0.001
0.041
0.062
0.206
1.452
0.002
0.280
0.067
0.005
0.007
1.388
0.051
0.917
0.145
3.705
0.102
1.141
0.015
0.008
4.383
0.242
0.582
1.708
1.088
0.495
2.251
3.213
0.195
2.167
2.330
3.738
0.063
0.082
0.006
1.801
1.502
2.277
0.466
3.055
1.801
4.314
0.002
0.394
0.410
0.016
0.017
0.500
0.871
0.007
0.007
0.004
1.934
0.202
0.124
1.950
1.214
0.060
0.003
0.096
1.136
0.100
0.007
2.007
0.004
0.069
0.586
0.402
2.569
2.058
0.207
3.294
0.792
0.101
2.527
0.541
0.196
0.761
0.521
0.003
3.749
0.015
3.994
0.747
1.272
0.189
0.002
0.430
3.819
0.554
0.019
0.798
0.094
0.206
0.014
0.719
2.574
2.759
1.334
0.089
0.093
0.009
