No,Simulated Composition,FileName,PASSED_SCREENING,data_type,A-site(atom+number),A-site(total_atom),A-site(atom),A-site(number),A'-site(atom+number),A'-site(atom),A'-site(number),A''-site(atom+number),Bandgap_by_DFT,Energy_Raw_eV_by_DFT,Energy_Corrected_eV_by_DFT,Energy_per_atom_eV,Magnetic_by_DFT,Energy_above_convex_hull_Anodic_Conditions_eV_atom,Energy_above_convex_hull_Cathodic_Conditions_eV_atom,Energy_above_convex_hull_CO2_Conditions_eV_atom,Bandgap_by_DFT_w_noise,Zscore_Transformed,Zscore_Transformed_noised,Log_Transformed,Log_Transformed_noised,YeoJohnson_Transformed,YeoJohnson_Transformed_noised,rint_norm,rint_norm_noised,Energy_above_convex_hull_Cathodic_Conditions_eV_atom_noised,Energy_above_convex_hull_CO2_Conditions_eV_atom_noised,Energy_above_convex_hull_Anodic_Conditions_eV_atom_noised,Bandgap_by_DFT_noised
1589,Mg2_Ba6_Zr4_Sb4_O24,Mg2Ba6Zr4Sb4O24.vasp,NOT,train,Mg2,8.0,Mg,2.0,Ba6,Ba,6.0,,0.962,-284.172902,-300.660902,-7.51652255,0.0,0.387585888,0.553486359,0.610941272,0.9629377688818936,0.026975527,0.027460421,-0.028399475,-0.02868373,0.4881051769737936,0.4880559973800482,0.3454621375206622,0.3457138089908768,0.553525064,0.6106868972517696,0.3875718153401678,0.9620622678404102
4180,Ba8_Ce7_Co1_O24,Ba8Ce7Co1O24.vasp,NOT,train,Ba8,8.0,Ba,8.0,,,0.0,,2.056,-298.447767,-316.573767,-7.914344175,5.0,0.24542435,0.131546179,0.52456784,2.054654647563446,0.9664925983443988,0.965796142,0.7256143706974467,0.726086743,0.6681568122944754,0.6682274407175722,0.9117569793671816,0.9125426183537172,0.1315570568682455,0.5251343065112444,0.2454623958150885,2.0559307655199626
592,Pr6_Dy2_Fe8_O24,Pr6Dy2Fe8O24.vasp,NOT,test,Pr6,8.0,Pr,6.0,Dy2,Dy,2.0,,1.776,-298.011342,-332.547342,-8.31368355,-16.0,0.289632619,0.202912809,0.202912809,1.7759402130333022,0.7260311906280668,0.7261809342670542,0.5799784824543073,0.5801870734114201,0.6356797996012042,0.6357505488831819,0.7719490769609939,0.7695948259404621,0.2028724720577831,0.2027788075637167,0.2896307288453974,1.7759614183379058
2238,Sr4_Ca4_Co6_Ni2_O24,Sr4Ca4Co6Ni2O24.vasp,NOT,test,Sr4,8.0,Sr,4.0,Ca4,Ca,4.0,,0.057,-232.730241,-264.128241,-6.603206025,18.4177,1.514850392,0.404120163,0.644899434,0.057806633,-0.750230095,-0.751070446,-2.70306266,-2.703259147,0.05390384,0.053829181,-0.457590822,-0.45982955,0.4040914611204631,0.6446857204650903,1.5148800660041428,0.057104201
501,Ba6_Be2_V8_O24,Ba6Be2V8O24.vasp,NOT,train,Ba6,8.0,Ba,6.0,Be2,Be,2.0,,0.07,-287.852952,-317.940952,-7.9485238,8.0,0.555359583,0.808675039,0.808675039,0.06936305,-0.739065815,-0.739290845,-2.525728644,-2.525313702,0.065387514,0.065348135,-0.389945763,-0.389761545,0.8086377800477871,0.8081601691055387,0.5553404279148817,0.069922475
266,Sr7_Ba1_Zr7_Ni1_O24,Sr7Ba1Zr7Ni1O24.vasp,NOT,test,Sr7,8.0,Sr,7.0,Ba1,Ba,1.0,,0.013,-316.506864,-335.535864,-8.3883966,0.0432,0.188390407,0.027898632,0.173761956,0.013854219,-0.788016887,-0.788495421,-3.772261063,-3.772232631,0.012831919,0.012784183,-0.960494707,-0.959478857,0.027801119,0.1732769417655658,0.1883871017718653,0.0130273483512848
2527,Pr4_Ho4_Zr8_O24,Pr4Ho4Zr8O24.vasp,NOT,train,Pr4,8.0,Pr,4.0,Ho4,Ho,4.0,,0.033,-351.035773,-367.523773,-9.188094325,0.0,0.987065933,1.447065933,1.447065933,0.033820867,-0.770841072,-0.771463702,-3.146555163,-3.145966091,0.031937998,0.031936883,-0.62819753,-0.62753759,1.4470596247158962,1.446782906659147,0.9870887186030696,0.03305396
1808,La4_Sm4_Ni8_O24,La4Sm4Ni8O24.vasp,NOT,train,La4,8.0,La,4.0,Sm4,Sm,4.0,,2.769,-262.828728,-299.644728,-7.4911182,-8.0,0.62032527,1.08032527,1.08032527,2.769389956076729,1.5788103972792016,1.5782875659161189,1.0220911507603667,1.0220713458819997,0.7289306731569923,0.7290337323119993,1.3191630517498498,1.319711534976661,1.0803950098321222,1.080807887248093,0.6203391865479053,2.7686751302533863
410,Ca2_Pr6_V8_O24,Ca2Pr6V8O24.vasp,NOT,test,Ca2,8.0,Ca,2.0,Pr6,Pr,6.0,,1.429,-318.765102,-348.853102,-8.72132755,2.0,0.05032246,0.794169178,0.794169178,1.4292731705712756,0.4280308032081839,0.4289715762474545,0.3639484279052308,0.3640638425069022,0.5849537089336472,0.5849309048654631,0.5897024140697851,0.5890071140201976,0.7942435084257151,0.7945193291704201,0.05027627,1.4289142762859743
4590,Ba8_Hf4_Zr4_O24,Ba8Hf4Zr4O24.vasp,PASSED,test,Ba8,8.0,Ba,8.0,,,0.0,,3.52,-341.162519,-357.650519,-8.941262975,0.0,0.0,0.0,0.021965418,3.520381683836634,2.2237622444040777,2.223162352888958,1.2612978709452054,1.261514477696703,0.7720817949580102,0.7720677690986594,1.6390060853460957,1.6388014965686406,5.611398394904736e-05,0.022254966,6.890173553666606e-05,3.5200181941323163
3528,Pr8_Ni7_Fe1_O24,Pr8Ni7Fe1O24.vasp,NOT,test,Pr8,8.0,Pr,8.0,,,0.0,,2.013,-265.636416,-302.167416,-7.5541854,-12.0,0.969956907,0.265147991,0.265147991,2.012991366,0.9295645964451048,0.929645307,0.7045815581856083,0.7053945321388446,0.6635644822484412,0.6636472006460262,0.8846313032478381,0.8847600330269988,0.265144615,0.2649166683642169,0.9699711799097984,2.0130149526715506
2490,Bi1_Ba3_Sr4_Co6_Fe2_O24,Bi1Ba3Sr4Co6Fe2O24.vasp,NOT,test,Bi1,8.0,Bi,1.0,Ba3,Ba,3.0,Sr4,0.008,-241.094396,-271.922396,-6.7980599,28.0388,1.127135397,0.277276913,0.524302176,0.00753085,-0.792310841,-0.792145872,-4.017383521,-4.017181176,0.007936031,0.007942128,-1.18177411,-1.182646723,0.2773697852409577,0.5246136654373207,1.1271211475142575,0.008120656
1658,Ba4_La4_Ta8_O24,Ba4La4Ta8O24.vasp,NOT,train,Ba4,8.0,Ba,4.0,La4,La,4.0,,0.174,-352.079909,-368.567909,-9.214197725,0.0,1.185868559,1.875868559,1.888679297,0.1744046745138921,-0.649751578,-0.649549785,-1.692819521,-1.692981594,0.1480365871823864,0.1480010900060501,-0.169497853,-0.16944333,1.8758723927874257,1.8884132047453168,1.1858526069590336,0.1740928664014916
3074,Ba4_La4_Sc4_Ce4_O24,Ba4La4Sc4Ce4O24.vasp,NOT,test,Ba4,8.0,Ba,4.0,La4,La,4.0,,2.236,-325.723955,-342.211955,-8.555298875,0.0,0.240294739,0.240294739,0.460789206,2.236163511696779,1.121074931876327,1.122063860820962,0.8091508563162514,0.8088658345692779,0.6860461893088198,0.6859840934332128,1.057128595071636,1.056784659484556,0.2402601780267702,0.4604681901549129,0.2403978926891743,2.2358581910708777
373,Ba2_Y6_Cr8_O24,Ba2Y6Cr8O24.vasp,NOT,valid,Ba2,8.0,Ba,2.0,Y6,Y,6.0,,2.213,-324.65799,-357.13799,-8.92844975,-22.0,0.301256594,0.285017196,0.285017196,2.2126185795436264,1.1013227448139136,1.1007952943098347,0.7988576349820594,0.7992482278298338,0.6838728524501254,0.6838442972295855,1.037756631130363,1.0373257904534854,0.2850437401757598,0.2853367610833942,0.3012181511894179,2.2129600163211824
